Price,BTC,Emas,IHSG
Ticker,BTC-USD,GC=F,^JKSE
Date,,,
2021-07-27,39406.94140625,1799.5,6097.048828125
2021-07-28,39995.90625,1799.5,6088.52294921875
2021-07-29,40008.421875,1831.199951171875,6120.72705078125
2021-07-30,42235.546875,1812.5999755859375,6070.0390625
2021-07-31,41626.1953125,1812.5999755859375,6070.0390625
2021-08-01,39974.89453125,1812.5999755859375,6070.0390625
2021-08-02,39201.9453125,1818.0999755859375,6096.54296875
2021-08-03,38152.98046875,1810.0999755859375,6130.57080078125
2021-08-04,39747.50390625,1810.5,6159.03515625
2021-08-05,40869.5546875,1805.0999755859375,6205.4169921875
2021-08-06,42816.5,1760.0,6203.43115234375
2021-08-07,44555.80078125,1760.0,6203.43115234375
2021-08-08,43798.1171875,1760.0,6203.43115234375
2021-08-09,46365.40234375,1723.4000244140625,6127.4560546875
2021-08-10,45585.03125,1728.800048828125,6088.408203125
2021-08-11,45593.63671875,1750.4000244140625,6088.408203125
2021-08-12,44428.2890625,1749.0,6139.65185546875
2021-08-13,47793.3203125,1775.199951171875,6139.4921875
2021-08-14,47096.9453125,1775.199951171875,6139.4921875
2021-08-15,47047.00390625,1775.199951171875,6139.4921875
2021-08-16,46004.484375,1786.9000244140625,6087.9130859375
2021-08-17,44695.359375,1785.0,6087.9130859375
2021-08-18,44801.1875,1781.5999755859375,6118.14990234375
2021-08-19,46717.578125,1780.199951171875,5992.32177734375
2021-08-20,49339.17578125,1781.0,6030.77197265625
2021-08-21,48905.4921875,1781.0,6030.77197265625
2021-08-22,49321.65234375,1781.0,6030.77197265625
2021-08-23,49546.1484375,1803.199951171875,6109.828125
2021-08-24,47706.1171875,1805.5999755859375,6089.4970703125
2021-08-25,48960.7890625,1788.199951171875,6113.240234375
2021-08-26,46942.21875,1792.199951171875,6058.080078125
2021-08-27,49058.66796875,1816.5999755859375,6041.3662109375
2021-08-28,48902.40234375,1816.5999755859375,6041.3662109375
2021-08-29,48829.83203125,1816.5999755859375,6041.3662109375
2021-08-30,47054.984375,1809.0,6144.90185546875
2021-08-31,47166.6875,1815.0,6150.298828125
2021-09-01,48847.02734375,1813.0999755859375,6090.93310546875
2021-09-02,49327.72265625,1808.699951171875,6078.22900390625
2021-09-03,50025.375,1830.9000244140625,6126.9208984375
2021-09-04,49944.625,1830.9000244140625,6126.9208984375
2021-09-05,51753.41015625,1830.9000244140625,6126.9208984375
2021-09-06,52633.53515625,1830.9000244140625,6126.93798828125
2021-09-07,46811.12890625,1795.9000244140625,6112.39990234375
2021-09-08,46091.390625,1790.699951171875,6026.02001953125
2021-09-09,46391.421875,1797.4000244140625,6068.21923828125
2021-09-10,44883.91015625,1789.5999755859375,6094.873046875
2021-09-11,45201.45703125,1789.5999755859375,6094.873046875
2021-09-12,46063.26953125,1789.5999755859375,6094.873046875
2021-09-13,44963.07421875,1792.0,6088.1572265625
2021-09-14,47092.4921875,1804.699951171875,6129.09521484375
2021-09-15,48176.34765625,1792.4000244140625,6110.22900390625
2021-09-16,47783.359375,1754.5999755859375,6109.94189453125
2021-09-17,47267.51953125,1749.4000244140625,6133.24609375
2021-09-18,48278.36328125,1749.4000244140625,6133.24609375
2021-09-19,47260.21875,1749.4000244140625,6133.24609375
2021-09-20,42843.80078125,1761.800048828125,6076.31494140625
2021-09-21,40693.67578125,1776.0,6060.7568359375
2021-09-22,43574.5078125,1776.699951171875,6108.26513671875
2021-09-23,44895.09765625,1747.699951171875,6142.7119140625
2021-09-24,42839.75,1749.699951171875,6144.81494140625
2021-09-25,42716.59375,1749.699951171875,6144.81494140625
2021-09-26,43208.5390625,1749.699951171875,6144.81494140625
2021-09-27,42235.73046875,1750.0,6122.4951171875
